Feature,LOOCV AUC
shortA434,0.7008310249307479
shortA400,0.7008310249307479
shortA218,0.7008310249307479
shortA228,0.7008310249307479
shortA229,0.7008310249307479
shortA355,0.7008310249307479
shortA252,0.7008310249307479
shortA339,0.7008310249307479
shortA66,0.7008310249307479
shortA147,0.7008310249307479
shortA388,0.6999076638965835
shortA282,0.6999076638965835
shortA150,0.6999076638965835
shortA261,0.6999076638965835
shortA264,0.6999076638965835
shortA139,0.6999076638965835
shortA279,0.6999076638965835
shortA153,0.6999076638965835
shortA410,0.6999076638965835
shortA361,0.6999076638965835
shortA115,0.6989843028624192
shortA170,0.6989843028624192
shortA84,0.6989843028624192
shortA70,0.6989843028624192
shortA450,0.6989843028624192
shortA48,0.6989843028624192
shortA22,0.6989843028624192
shortA17,0.6989843028624192
shortA461,0.6989843028624192
shortA106,0.6989843028624192
shortA500,0.6989843028624192
shortA349,0.6989843028624192
shortA344,0.6989843028624192
shortA334,0.6989843028624192
shortA322,0.6989843028624192
shortA373,0.6989843028624192
shortA234,0.6989843028624192
shortA263,0.6989843028624192
shortA368,0.6989843028624192
shortA300,0.6980609418282548
shortA62,0.6980609418282548
shortA316,0.6980609418282548
shortA488,0.6980609418282548
shortA490,0.6980609418282548
shortA138,0.6980609418282548
shortA406,0.6980609418282548
shortA144,0.6980609418282548
shortA154,0.6980609418282548
shortA158,0.6980609418282548
shortA160,0.6980609418282548
shortA207,0.6980609418282548
shortA186,0.6980609418282548
shortA492,0.6980609418282548
shortA509,0.6971375807940905
shortA510,0.6971375807940905
shortA497,0.6971375807940905
shortA1,0.6971375807940905
shortA10,0.6971375807940905
shortA427,0.6971375807940905
shortA191,0.6971375807940905
shortA149,0.6971375807940905
shortA107,0.6971375807940905
shortA336,0.6971375807940905
shortA366,0.6971375807940905
shortA72,0.6971375807940905
shortA101,0.6971375807940905
shortA8,0.6971375807940905
shortA204,0.6962142197599261
shortA219,0.6962142197599261
shortA271,0.6962142197599261
shortA335,0.6962142197599261
shortA513,0.6962142197599261
shortA283,0.6962142197599261
shortA278,0.6962142197599261
shortA383,0.6962142197599261
shortA206,0.6962142197599261
shortA65,0.6952908587257618
shortA94,0.6952908587257618
shortA93,0.6952908587257618
shortA337,0.6952908587257618
shortA333,0.6952908587257618
shortA71,0.6952908587257618
shortA220,0.6952908587257618
shortA442,0.6952908587257617
shortA167,0.6943674976915974
shortA454,0.6943674976915974
shortA127,0.6943674976915974
shortA428,0.6943674976915974
shortA522,0.6943674976915974
shortA525,0.6943674976915974
shortA306,0.6943674976915974
shortA67,0.6943674976915974
shortA431,0.6943674976915974
shortA360,0.6943674976915974
shortA370,0.6943674976915974
shortA532,0.6943674976915974
shortA467,0.6943674976915974
shortA194,0.6934441366574331
shortA95,0.6934441366574331
shortA104,0.6934441366574331
shortA459,0.6934441366574331
shortA274,0.6934441366574331
shortA305,0.6934441366574331
shortA230,0.6934441366574331
shortA202,0.6934441366574331
shortA259,0.6934441366574331
shortA140,0.6925207756232687
shortA426,0.6925207756232687
shortA424,0.6925207756232687
shortA88,0.6925207756232687
shortA331,0.6925207756232687
shortA110,0.6925207756232687
shortA24,0.6925207756232687
shortA4,0.6925207756232687
shortA506,0.6925207756232686
shortA302,0.6915974145891044
shortA148,0.6915974145891043
shortA345,0.6915974145891043
shortA188,0.69067405355494
shortA363,0.69067405355494
shortA208,0.69067405355494
shortA109,0.69067405355494
longA36,0.6906740535549399
shortA20,0.6897506925207757
shortA184,0.6897506925207756
longA121,0.6888273314866113
shortA529,0.6888273314866113
shortA430,0.6888273314866113
shortA364,0.6888273314866112
shortA312,0.6888273314866112
longA117,0.687903970452447
shortA468,0.687903970452447
shortA496,0.6879039704524469
shortA136,0.6869806094182827
shortA504,0.685133887349954
shortA143,0.6851338873499538
longA34,0.6842105263157895
longA176,0.6823638042474608
longA422,0.6823638042474607
longA288,0.6814404432132964
longA287,0.680517082179132
shortA508,0.680517082179132
shortA457,0.680517082179132
longA114,0.680517082179132
shortA520,0.6795937211449676
shortB462,0.6777469990766389
longA408,0.6768236380424746
longA116,0.6768236380424746
longA481,0.6768236380424746
longA42,0.6768236380424746
longA178,0.6768236380424746
longA120,0.6768236380424746
longA412,0.6759002770083102
longA133,0.6759002770083102
longA281,0.6740535549399815
longA246,0.6731301939058172
longA125,0.6722068328716528
longA113,0.6722068328716528
longA83,0.6722068328716528
longA35,0.6722068328716528
longA400,0.6712834718374885
shortA514,0.6703601108033241
longA28,0.6703601108033241
longA122,0.6703601108033241
longA244,0.670360110803324
longA267,0.6694367497691598
longA112,0.6694367497691597
longA534,0.6694367497691597
longA58,0.6685133887349953
longA487,0.6685133887349953
longA423,0.6685133887349953
longA33,0.6685133887349953
longA14,0.6685133887349953
longA248,0.6685133887349953
longA32,0.6685133887349953
longA13,0.6675900277008311
longA396,0.6675900277008311
longA240,0.667590027700831
longA25,0.6666666666666666
longA37,0.6666666666666666
longA215,0.6666666666666666
longA212,0.6657433056325023
longA243,0.6657433056325023
longA486,0.6657433056325023
longA478,0.6657433056325023
longA173,0.6657433056325023
longA397,0.6657433056325023
longA293,0.6657433056325023
longA92,0.664819944598338
longA247,0.664819944598338
longA373,0.664819944598338
longA126,0.6648199445983379
longA485,0.6648199445983379
longA377,0.6648199445983379
longA404,0.6638965835641736
longA416,0.6638965835641736
longA177,0.6638965835641736
longA51,0.6638965835641736
longA265,0.6629732225300092
longA268,0.6629732225300092
longA78,0.6629732225300091
longA521,0.6629732225300091
longA91,0.6620498614958449
longA174,0.6620498614958449
longA394,0.6611265004616805
longA289,0.6611265004616805
shortB58,0.6611265004616805
longA477,0.6611265004616805
longA47,0.6611265004616805
longA255,0.6611265004616804
longA123,0.6602031394275162
longA515,0.6602031394275162
longA118,0.6602031394275162
longA52,0.6602031394275162
longA420,0.6602031394275162
longA225,0.6602031394275162
longA407,0.6602031394275161
longA356,0.6602031394275161
longA119,0.6592797783933518
longA38,0.6592797783933518
longA231,0.6592797783933518
longA292,0.6592797783933518
longA372,0.6592797783933518
longA480,0.6592797783933517
longA403,0.6592797783933517
longA376,0.6592797783933517
longA55,0.6592797783933517
longA409,0.6583564173591875
longA415,0.6583564173591875
longA211,0.6574330563250231
longA266,0.6574330563250231
longA57,0.6574330563250231
longA382,0.657433056325023
longA130,0.657433056325023
longA115,0.657433056325023
longA349,0.6565096952908587
longA298,0.6565096952908587
longA59,0.6565096952908587
longA77,0.6565096952908587
longA484,0.6555863342566944
longA239,0.6555863342566943
longA15,0.6555863342566943
longA249,0.6555863342566943
longA22,0.6555863342566943
longA222,0.6555863342566943
longA80,0.6555863342566943
longA210,0.6555863342566943
longA387,0.6555863342566943
longA19,0.6555863342566943
longA124,0.65466297322253
longA290,0.65466297322253
longA297,0.65466297322253
longA395,0.65466297322253
longA366,0.65466297322253
longA245,0.65466297322253
longA405,0.65466297322253
longA90,0.65466297322253
longA511,0.65466297322253
longA39,0.65466297322253
longA419,0.6537396121883656
longA283,0.6537396121883656
longA224,0.6537396121883656
longA533,0.6537396121883656
longA238,0.6537396121883656
longA171,0.6528162511542014
longA466,0.6528162511542013
longA411,0.6528162511542013
longA279,0.6528162511542013
longA79,0.6528162511542013
longA27,0.6528162511542013
longA214,0.6528162511542013
shortB114,0.6528162511542013
longA221,0.6528162511542013
longA490,0.6528162511542013
longA242,0.6518928901200369
longA53,0.6518928901200369
longA286,0.6518928901200369
longA209,0.6518928901200369
longA29,0.6518928901200369
longA216,0.6518928901200369
longA84,0.6518928901200369
longA21,0.6518928901200369
longA463,0.6518928901200369
longA410,0.6509695290858726
longA163,0.6509695290858726
longA284,0.6509695290858726
longA285,0.6509695290858726
longA479,0.6509695290858726
longA129,0.6509695290858726
longA452,0.6509695290858726
longA421,0.6509695290858726
longA230,0.6509695290858726
longA62,0.6509695290858726
longA388,0.6509695290858726
longA208,0.6500461680517082
longA41,0.6500461680517082
longA524,0.6500461680517082
longA351,0.6500461680517082
longA367,0.6500461680517082
longB462,0.6500461680517082
longA86,0.6500461680517082
longA179,0.6491228070175439
longA228,0.6491228070175439
longA399,0.6491228070175439
longA398,0.6491228070175439
longA378,0.6491228070175439
longA280,0.6491228070175438
longA447,0.6491228070175438
longA16,0.6491228070175438
longA445,0.6481994459833795
longA127,0.6481994459833795
longA134,0.6481994459833795
longA393,0.6481994459833795
longA413,0.6481994459833795
longA294,0.6481994459833795
longA379,0.6481994459833794
longA282,0.6472760849492152
longA446,0.6472760849492152
longA401,0.6472760849492152
longA254,0.6472760849492152
longA60,0.6472760849492152
longA488,0.6463527239150508
longA526,0.6463527239150508
longA417,0.6463527239150508
longA30,0.6463527239150508
longA46,0.6463527239150508
longA49,0.6463527239150508
longA390,0.6463527239150508
longA365,0.6463527239150508
longA54,0.6463527239150508
longA475,0.6463527239150508
longA476,0.6463527239150507
longA355,0.6463527239150507
longA48,0.6463527239150507
longA503,0.6463527239150507
longA18,0.6454293628808865
longA493,0.6454293628808865
longA11,0.6454293628808865
longA260,0.6454293628808865
longA464,0.6454293628808864
longA469,0.6454293628808864
longA234,0.6454293628808864
longA20,0.6454293628808864
longA45,0.6454293628808864
longA483,0.6454293628808864
longA218,0.6445060018467221
longA253,0.6445060018467221
longA465,0.644506001846722
longA257,0.644506001846722
longA128,0.644506001846722
longA227,0.644506001846722
shortB537,0.644506001846722
longA499,0.644506001846722
longA263,0.644506001846722
longA295,0.6435826408125578
longA81,0.6435826408125578
shortB42,0.6435826408125578
longA206,0.6435826408125578
longA256,0.6435826408125577
longA537,0.6435826408125577
longA424,0.6435826408125577
longA380,0.6435826408125577
longA213,0.6435826408125577
longA291,0.6435826408125577
longA362,0.6435826408125577
longA363,0.6435826408125577
longA229,0.6426592797783934
longA353,0.6426592797783934
longA541,0.6426592797783933
longA262,0.6426592797783933
shortB225,0.6426592797783933
longA223,0.6426592797783933
longA12,0.6417359187442291
longA258,0.641735918744229
longA175,0.641735918744229
longA56,0.641735918744229
longA135,0.641735918744229
longA8,0.641735918744229
longA414,0.641735918744229
shortB112,0.641735918744229
longA82,0.641735918744229
longA61,0.641735918744229
longA425,0.641735918744229
longA87,0.641735918744229
longA89,0.641735918744229
longA418,0.6417359187442289
shortB121,0.6408125577100646
longA471,0.6408125577100646
longA259,0.6408125577100646
longA391,0.6408125577100646
longA389,0.6408125577100646
longA23,0.6408125577100646
longA527,0.6398891966759003
longA437,0.6398891966759003
longA513,0.6398891966759003
longA375,0.6398891966759003
longA235,0.6398891966759003
longA85,0.6398891966759003
longA165,0.6398891966759003
longA506,0.638965835641736
longA350,0.638965835641736
longA75,0.6389658356417359
longA440,0.6389658356417359
longA516,0.6389658356417359
longA442,0.6389658356417359
longA136,0.6389658356417359
shortB53,0.6389658356417358
longA374,0.6380424746075716
shortB439,0.6380424746075716
longA381,0.6380424746075716
longA451,0.6380424746075716
longA386,0.6380424746075716
shortB487,0.6380424746075715
longA50,0.6371191135734072
longA88,0.6371191135734072
longA467,0.6371191135734072
longA40,0.6371191135734072
longA236,0.6371191135734072
longA519,0.6371191135734072
longA264,0.6371191135734072
longA251,0.6371191135734072
longA43,0.6371191135734071
longA237,0.636195752539243
longA450,0.6361957525392429
longA369,0.6361957525392429
longA482,0.6361957525392429
longA131,0.6361957525392429
longA10,0.6361957525392428
longA250,0.6361957525392428
longA299,0.6352723915050785
longA360,0.6352723915050785
longA219,0.6352723915050785
longA26,0.6352723915050784
shortB373,0.6352723915050784
longA392,0.6352723915050784
longA296,0.6352723915050784
longA535,0.6352723915050784
longA233,0.6343490304709142
longA226,0.6343490304709142
longA166,0.6343490304709141
longA342,0.6343490304709141
longA502,0.6343490304709141
longA449,0.6334256694367498
longA17,0.6334256694367497
longA9,0.6334256694367497
longA385,0.6325023084025855
longA489,0.6325023084025855
shortB478,0.6325023084025854
longA167,0.6325023084025854
longA232,0.6325023084025854
shortA402,0.6325023084025854
longA31,0.6315789473684211
longA323,0.6315789473684211
shortB284,0.6315789473684211
shortB289,0.631578947368421
longA441,0.631578947368421
longA518,0.631578947368421
longA241,0.631578947368421
longA261,0.631578947368421
longA468,0.631578947368421
longA318,0.631578947368421
longA361,0.6306555863342568
longA200,0.6306555863342568
longA429,0.6306555863342568
longA204,0.6306555863342567
longA199,0.6306555863342567
longA371,0.6306555863342567
longA300,0.6306555863342567
longA132,0.6306555863342567
longA172,0.6306555863342567
longA470,0.6306555863342567
longA505,0.6306555863342567
longA501,0.6306555863342567
longA539,0.6306555863342567
longA406,0.6306555863342567
longA217,0.6306555863342567
longA332,0.6297322253000923
longA431,0.6297322253000923
longA523,0.6297322253000923
longA434,0.6297322253000923
longA453,0.6297322253000923
shortB371,0.6297322253000923
shortB209,0.6288088642659281
longA512,0.628808864265928
longA438,0.628808864265928
shortB484,0.6278855032317636
longA384,0.6278855032317636
longA443,0.6278855032317636
longA328,0.6278855032317636
longA497,0.6278855032317636
longA435,0.6269621421975993
longA492,0.6269621421975993
longA146,0.6269621421975993
longA433,0.6269621421975993
longA444,0.6269621421975993
longA358,0.6269621421975993
longA201,0.6269621421975993
longA269,0.6269621421975993
longA7,0.6269621421975993
longB402,0.6269621421975992
longA348,0.6269621421975992
longA271,0.6260387811634349
longA500,0.6260387811634349
longA354,0.6260387811634349
longA491,0.6260387811634349
longA370,0.6260387811634349
longA220,0.6260387811634349
longA270,0.6260387811634349
longA494,0.6260387811634348
longA432,0.6260387811634348
longA2,0.6260387811634348
shortB83,0.6260387811634348
longA327,0.6251154201292706
longA76,0.6251154201292706
shortB447,0.6241920590951062
longA426,0.6241920590951062
longA510,0.6241920590951062
longA205,0.6241920590951062
longA368,0.6241920590951062
longA525,0.6241920590951061
longA352,0.6241920590951061
longA430,0.6232686980609419
longA189,0.6232686980609419
longA448,0.6232686980609419
longA73,0.6232686980609419
longA162,0.6232686980609418
longA520,0.6232686980609418
shortB117,0.6232686980609418
longA536,0.6232686980609418
longA347,0.6223453370267775
longA110,0.6223453370267774
longA522,0.6223453370267774
longA63,0.6223453370267774
shortB116,0.6223453370267774
longA74,0.6214219759926132
longA528,0.6214219759926132
longA196,0.6214219759926132
longA188,0.6214219759926131
shortB285,0.6214219759926131
longA157,0.6204986149584488
longA3,0.6204986149584488
longA310,0.6204986149584488
longA302,0.6204986149584488
longA72,0.6204986149584487
longA344,0.6204986149584487
longA187,0.6204986149584487
shortB481,0.6195752539242845
shortB429,0.6195752539242844
longA197,0.6195752539242844
longA183,0.6195752539242844
longA65,0.6186518928901201
longA427,0.61865189289012
shortB246,0.61865189289012
longA5,0.61865189289012
longA436,0.61865189289012
longA346,0.61865189289012
longA180,0.61865189289012
longA314,0.6177285318559558
longA192,0.6177285318559558
longA540,0.6177285318559558
longA202,0.6177285318559557
longA190,0.6177285318559557
longA64,0.6177285318559557
longA170,0.6177285318559557
shortB329,0.6177285318559557
longA321,0.6177285318559557
longA303,0.6177285318559557
shortB40,0.6177285318559557
longA357,0.6177285318559557
shortB416,0.6177285318559557
longA101,0.6177285318559557
longA495,0.6168051708217914
longB457,0.6168051708217914
longB514,0.6168051708217913
longA334,0.6168051708217913
longA309,0.6168051708217913
longA195,0.6168051708217913
longA68,0.6158818097876271
longA198,0.6158818097876271
longA333,0.6158818097876271
longA532,0.615881809787627
longA538,0.615881809787627
longA144,0.615881809787627
longA150,0.615881809787627
shortB45,0.6158818097876269
longA320,0.6158818097876269
longA181,0.6158818097876269
longA498,0.6149584487534627
longA364,0.6149584487534627
longA383,0.6149584487534626
longA326,0.6149584487534626
longA311,0.6149584487534626
shortB125,0.6149584487534626
longA4,0.6149584487534626
shortB33,0.6149584487534626
longA428,0.6149584487534625
longA343,0.6149584487534625
longA140,0.6140350877192983
longA193,0.6140350877192983
longA6,0.6140350877192983
longA70,0.6140350877192983
longA317,0.6140350877192983
longA97,0.6140350877192982
longA277,0.6140350877192982
shortB212,0.6131117266851339
longA331,0.6131117266851339
longA155,0.6131117266851339
longA324,0.6131117266851339
longA308,0.6131117266851338
longA161,0.6131117266851338
shortB448,0.6121883656509696
shortB231,0.6121883656509696
shortB452,0.6121883656509696
longA156,0.6121883656509696
shortB22,0.6121883656509695
shortB377,0.6121883656509695
longA147,0.6121883656509695
longA461,0.6121883656509695
longA159,0.6112650046168052
shortB205,0.6112650046168052
longA169,0.6112650046168052
longB282,0.6112650046168052
shortB208,0.6112650046168052
longA472,0.6112650046168052
longA504,0.6112650046168051
longA1,0.6112650046168051
shortB213,0.6112650046168051
longA191,0.6112650046168051
longA517,0.6112650046168051
longA462,0.6103416435826409
longA316,0.6103416435826409
longA182,0.6103416435826408
longA315,0.6103416435826408
longB171,0.6103416435826408
longA454,0.6094182825484765
longA24,0.6094182825484765
shortB248,0.6094182825484764
longA273,0.6094182825484764
longB46,0.6094182825484764
